dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.539223,2.102929,6.634322,3.195576,-7.995496,24.956780,4.855627
0.020000,7.546265,2.044006,6.693664,2.967096,-11.423985,-171.424417,4.807855
0.020000,7.550581,1.987797,6.750039,2.818739,-7.417858,200.306355,4.770059
0.020000,7.552743,1.931917,6.805960,2.796046,-1.134670,314.159408,4.731983
0.020000,7.552774,1.876528,6.861349,2.769470,-1.328779,-9.705475,4.693846
0.020000,7.550719,1.821788,6.916127,2.738909,-1.528074,-9.964725,4.655872
0.020000,7.546650,1.767854,6.970215,2.704378,-1.726539,-9.923293,4.618284
0.020000,7.540658,1.714871,7.023536,2.666045,-1.916624,-9.504227,4.581296
0.020000,7.532856,1.662970,7.076019,2.624189,-2.092844,-8.810991,4.545107
0.020000,7.523371,1.612266,7.127603,2.579182,-2.250302,-7.872933,4.509894
0.020000,7.512343,1.562852,7.178233,2.531477,-2.385262,-6.747968,4.475808
0.020000,7.499917,1.514802,7.227864,2.481562,-2.495764,-5.525125,4.442974
0.020000,7.486243,1.468166,7.276463,2.429938,-2.581215,-4.272513,4.411488
0.020000,7.471468,1.422979,7.324004,2.377092,-2.642290,-3.053767,4.381418
0.020000,7.455738,1.379253,7.370474,2.323479,-2.680647,-1.917860,4.352808
0.020000,7.439188,1.336987,7.415864,2.269506,-2.698642,-0.899753,4.325679
0.020000,7.421949,1.296168,7.460175,2.215526,-2.698981,-0.016966,4.300029
0.020000,7.404140,1.256769,7.503411,2.161834,-2.684615,0.718331,4.275844
0.020000,7.385872,1.218757,7.545585,2.108668,-2.658300,1.315725,4.253094
0.020000,7.367246,1.182093,7.586709,2.056213,-2.622749,1.777581,4.231737
0.020000,7.348352,1.146732,7.626801,2.004608,-2.580265,2.124163,4.211728
0.020000,7.329272,1.112628,7.665880,1.953949,-2.532956,2.365449,4.193011
0.020000,7.310078,1.079732,7.703966,1.904299,-2.482476,2.523999,4.175531
0.020000,7.290835,1.047996,7.741080,1.855692,-2.430345,2.606582,4.159230
0.020000,7.271601,1.017372,7.777243,1.808142,-2.377513,2.641583,4.144046
0.020000,7.252427,0.987814,7.812476,1.761641,-2.325064,2.622471,4.129922
0.020000,7.233357,0.959276,7.846799,1.716171,-2.273467,2.579836,4.116799
0.020000,7.214431,0.931714,7.880233,1.671704,-2.223356,2.505553,4.104621
0.020000,7.195684,0.905088,7.912797,1.628206,-2.174938,2.420920,4.093334
0.020000,7.177146,0.879357,7.944510,1.585634,-2.128560,2.318875,4.082885
0.020000,7.158845,0.854486,7.975389,1.543950,-2.084208,2.217624,4.073224
0.020000,7.140804,0.830439,8.005451,1.503108,-2.042134,2.103699,4.064304
0.020000,7.128066,0.813485,8.026657,1.060287,-22.141022,-1004.944408,4.076968
0.020000,7.116133,0.797029,8.046984,1.016369,-2.195915,997.255351,4.092312
0.020000,7.103979,0.779783,8.068083,1.054942,1.928652,206.228347,4.103930
0.020000,7.091610,0.761862,8.089858,1.088757,1.690766,-11.894304,4.112090
0.020000,7.079028,0.743374,8.112221,1.118161,1.470191,-11.028738,4.117040
0.020000,7.066226,0.724422,8.135092,1.143516,1.267769,-10.121126,4.119008
0.020000,7.053192,0.705105,8.158395,1.165167,1.082551,-9.260880,4.118202
0.020000,7.039912,0.685513,8.182063,1.183418,0.912535,-8.500799,4.114814
0.020000,7.026372,0.665733,8.206034,1.198520,0.755105,-7.871495,4.109020
0.020000,7.012556,0.645848,8.230247,1.210669,0.607434,-7.383554,4.100986
0.020000,6.998452,0.625937,8.254647,1.220002,0.466652,-7.039098,4.090872
0.020000,6.984051,0.606077,8.279179,1.226602,0.330023,-6.831475,4.078830
0.020000,6.969348,0.586342,8.303789,1.230504,0.195074,-6.747444,4.065012
0.020000,6.954342,0.566806,8.328423,1.231698,0.059720,-6.767721,4.049570
0.020000,6.939042,0.547539,8.353026,1.230144,-0.077708,-6.871386,4.032660
0.020000,6.923461,0.528612,8.377542,1.225777,-0.218366,-7.032897,4.014439
0.020000,6.907621,0.510091,8.401912,1.218519,-0.362863,-7.224863,3.995070
0.020000,6.891553,0.492041,8.426078,1.208296,-0.511183,-7.415999,3.974720
0.020000,6.875293,0.474524,8.449979,1.195040,-0.662776,-7.579652,3.953559
0.020000,6.858888,0.457594,8.473553,1.178709,-0.816559,-7.689118,3.931761
0.020000,6.842390,0.441303,8.496739,1.159290,-0.970961,-7.720111,3.909498
0.020000,6.825858,0.425694,8.519475,1.136807,-1.124141,-7.659005,3.886944
0.020000,6.809356,0.410805,8.541702,1.111328,-1.273953,-7.490609,3.864267
0.020000,6.792950,0.396663,8.563361,1.082960,-1.418421,-7.223378,3.841629
0.020000,6.776710,0.383291,8.584398,1.051854,-1.555295,-6.843699,3.819184
0.020000,6.760705,0.370700,8.604762,1.018194,-1.682997,-6.385133,3.797077
0.020000,6.745004,0.358895,8.624406,0.982193,-1.800033,-5.851775,3.775438
0.020000,6.729674,0.347873,8.643287,0.944084,-1.905433,-5.269985,3.754387
0.020000,6.714776,0.337624,8.661370,0.904116,-1.998398,-4.648252,3.734027
0.020000,6.700372,0.328132,8.678620,0.862537,-2.078981,-4.029186,3.714450
0.020000,6.686515,0.319376,8.695012,0.819590,-2.147340,-3.417923,3.695733
0.020000,6.673253,0.311332,8.710522,0.775506,-2.204180,-2.842018,3.677938
0.020000,6.660633,0.303972,8.725132,0.730507,-2.249995,-2.290723,3.661119
0.020000,6.648691,0.297267,8.738828,0.684787,-2.285993,-1.799919,3.645315
0.020000,6.637461,0.291185,8.751598,0.638518,-2.313449,-1.372808,3.630557
0.020000,6.626973,0.285697,8.763435,0.591848,-2.333468,-1.000927,3.616868
0.020000,6.617252,0.280771,8.774334,0.544911,-2.346892,-0.671220,3.604263
0.020000,6.608317,0.276379,8.784290,0.497806,-2.355220,-0.416399,3.592751
0.020000,6.600186,0.272492,8.793302,0.450615,-2.359579,-0.217965,3.582337
0.020000,6.592873,0.269084,8.801370,0.403400,-2.360715,-0.056753,3.573023
0.020000,6.586390,0.266131,8.808494,0.356211,-2.359455,0.063000,3.564806
0.020000,6.580744,0.263613,8.814676,0.309081,-2.356524,0.146527,3.557684
0.020000,6.575945,0.261509,8.819916,0.262021,-2.353006,0.175895,3.551653
0.020000,6.571996,0.259804,8.824217,0.215044,-2.348841,0.208259,3.546707
0.020000,6.568903,0.258485,8.827580,0.168137,-2.345332,0.175466,3.542844
0.020000,6.566668,0.257540,8.830006,0.121304,-2.341646,0.184265,3.540059
0.020000,6.565294,0.256963,8.831496,0.074519,-2.339274,0.118616,3.538349
0.020000,6.564694,0.256712,8.832147,0.032516,-2.100121,11.957657,3.537602
0.020000,6.564566,0.256659,8.832286,0.006945,-1.278565,41.077789,3.537443
0.020000,6.564566,0.256659,8.832286,0.000000,-0.347248,46.565841,3.537443
