dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.622252,6.386634,5.832497,2.125488,-4.806518,9.640085,1.441647
0.020000,6.627498,6.426945,5.873148,2.032563,-4.646256,8.013092,1.441726
0.020000,6.632440,6.465474,5.911993,1.942238,-4.516272,6.499232,1.445329
0.020000,6.636963,6.502277,5.949072,1.853978,-4.412958,5.165681,1.452341
0.020000,6.640970,6.537396,5.984419,1.767345,-4.331670,4.064411,1.462669
0.020000,6.644384,6.570863,6.018060,1.682007,-4.266920,3.237513,1.476241
0.020000,6.647145,6.602698,6.050015,1.597756,-4.212548,2.718561,1.492997
0.020000,6.649209,6.632918,6.080305,1.514527,-4.161428,2.556044,1.512877
0.020000,6.650550,6.661535,6.108953,1.432412,-4.105783,2.782229,1.535820
0.020000,6.651155,6.688562,6.135987,1.351667,-4.037207,3.428783,1.561748
0.020000,6.651028,6.714016,6.161441,1.272733,-3.946737,4.523522,1.590560
0.020000,6.650187,6.737926,6.185366,1.196218,-3.825720,6.050818,1.622119
0.020000,6.648661,6.760332,6.207824,1.122894,-3.666200,7.976029,1.656247
0.020000,6.646488,6.781292,6.228897,1.053651,-3.462182,10.200877,1.692714
0.020000,6.643711,6.800885,6.248685,0.989438,-3.210625,12.577870,1.731236
0.020000,6.640372,6.819207,6.267309,0.931187,-2.912533,14.904577,1.771479
0.020000,6.636512,6.836373,6.284904,0.879718,-2.573467,16.953296,1.813061
0.020000,6.632163,6.852510,6.301616,0.835641,-2.203860,18.480363,1.855567
0.020000,6.627345,6.867752,6.317602,0.799280,-1.818044,19.290829,1.898563
0.020000,6.622072,6.882235,6.333015,0.770631,-1.432473,19.278542,1.941614
0.020000,6.616345,6.896084,6.348001,0.749339,-1.064557,18.395766,1.984308
0.020000,6.610159,6.909414,6.362697,0.734758,-0.729045,16.775634,2.026266
0.020000,6.603506,6.922320,6.377216,0.725996,-0.438126,14.545929,2.067162
0.020000,6.596377,6.934878,6.391657,0.722015,-0.199025,11.955037,2.106727
0.020000,6.588770,6.947145,6.406091,0.721725,-0.014504,9.226064,2.144752
0.020000,6.580686,6.959160,6.420572,0.724060,0.116746,6.562502,2.181091
0.020000,6.572134,6.970945,6.435133,0.728043,0.199135,4.119460,2.215651
0.020000,6.554525,6.994480,6.464527,1.469689,37.082304,1844.158426,2.205179
0.020000,6.536278,7.019685,6.495644,1.555834,4.307263,-1638.752018,2.190072
0.020000,6.519445,7.043600,6.524889,1.462271,-4.678170,-449.271664,2.178671
0.020000,6.503852,7.066214,6.552358,1.373439,-4.441592,11.828891,2.170712
0.020000,6.489353,7.087530,6.578138,1.288991,-4.222387,10.960244,2.165947
0.020000,6.475824,7.107561,6.602309,1.208566,-4.021273,10.055698,2.164150
0.020000,6.463162,7.126325,6.624946,1.131821,-3.837233,9.202044,2.165113
0.020000,6.451282,7.143846,6.646115,1.058457,-3.668205,8.451354,2.168648
0.020000,6.440112,7.160152,6.665879,0.988225,-3.511589,7.830802,2.174577
0.020000,6.429597,7.175274,6.684298,0.920935,-3.364531,7.352927,2.182735
0.020000,6.419688,7.189246,6.701427,0.856451,-3.224167,7.018194,2.192964
0.020000,6.410350,7.202107,6.717321,0.794695,-3.087797,6.818519,2.205111
0.020000,6.401552,7.213899,6.732034,0.735636,-2.952979,6.740856,2.219024
0.020000,6.393268,7.224667,6.745619,0.679283,-2.817635,6.767200,2.234551
0.020000,6.385477,7.234460,6.758133,0.625681,-2.680103,6.876648,2.251537
0.020000,6.378161,7.243330,6.769631,0.574895,-2.539319,7.039198,2.269824
0.020000,6.371303,7.251334,6.780171,0.527001,-2.394673,7.232284,2.289249
0.020000,6.364885,7.258528,6.789812,0.482077,-2.246213,7.423013,2.309646
0.020000,6.358889,7.264975,6.798616,0.440186,-2.094529,7.584158,2.330843
0.020000,6.353296,7.270733,6.806643,0.401372,-1.940742,7.689379,2.352668
0.020000,6.348087,7.275866,6.813956,0.365643,-1.786419,7.716151,2.374946
0.020000,6.343240,7.280432,6.820616,0.332974,-1.633458,7.648032,2.397507
0.020000,6.338731,7.284491,6.826682,0.303295,-1.483926,7.476600,2.420181
0.020000,6.334539,7.288096,6.832212,0.276496,-1.339970,7.197829,2.442807
0.020000,6.330638,7.291301,6.837260,0.252425,-1.203568,6.820079,2.465232
0.020000,6.327005,7.294152,6.841878,0.230895,-1.076480,6.354417,2.487312
0.020000,6.323618,7.296693,6.846112,0.211692,-0.960142,5.816904,2.508917
0.020000,6.320456,7.298961,6.850004,0.194581,-0.855563,5.228927,2.529928
0.020000,6.317499,7.300991,6.853590,0.179316,-0.763246,4.615878,2.550243
0.020000,6.314731,7.302811,6.856903,0.165648,-0.683387,3.992944,2.569771
0.020000,6.312137,7.304446,6.859969,0.153334,-0.615713,3.383685,2.588436
0.020000,6.309705,7.305919,6.862812,0.142141,-0.559641,2.803597,2.606175
0.020000,6.307426,7.307245,6.865449,0.131854,-0.514345,2.264798,2.622937
0.020000,6.305292,7.308441,6.867895,0.122278,-0.478804,1.777048,2.638682
0.020000,6.303300,7.309518,6.870160,0.113242,-0.451821,1.349174,2.653380
0.020000,6.301446,7.310486,6.872252,0.104595,-0.432332,0.974409,2.667009
0.020000,6.299729,7.311355,6.874176,0.096214,-0.419085,0.662398,2.679554
0.020000,6.298149,7.312130,6.875936,0.087994,-0.410987,0.404865,2.691006
0.020000,6.296708,7.312818,6.877533,0.079855,-0.406920,0.203369,2.701360
0.020000,6.295407,7.313424,6.878968,0.071735,-0.406008,0.045608,2.710615
0.020000,6.294249,7.313950,6.880239,0.063589,-0.407333,-0.066250,2.718773
0.020000,6.293237,7.314401,6.881347,0.055386,-0.410135,-0.140127,2.725837
0.020000,6.292374,7.314779,6.882289,0.047108,-0.413910,-0.188722,2.731810
0.020000,6.291663,7.315086,6.883064,0.038752,-0.417790,-0.194006,2.736699
0.020000,6.291105,7.315324,6.883671,0.030318,-0.421697,-0.195346,2.740506
0.020000,6.290703,7.315494,6.884107,0.021816,-0.425087,-0.169524,2.743236
0.020000,6.290458,7.315596,6.884372,0.013263,-0.427686,-0.129942,2.744891
0.020000,6.290354,7.315640,6.884485,0.005658,-0.380250,2.371810,2.745596
0.020000,6.290333,7.315649,6.884509,0.001170,-0.224385,7.793252,2.745742
0.020000,6.290333,7.315649,6.884509,0.000000,-0.058492,8.294638,2.745742
