dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.749914,5.358858,5.697752,2.996652,6.402895,4.155802,0.501655
0.020000,6.804286,5.389831,5.760327,3.128750,6.604902,10.100359,0.535238
0.020000,6.859761,5.424305,5.825642,3.265714,6.848222,12.165984,0.578087
0.020000,6.915844,5.462973,5.893763,3.406063,7.017433,8.460551,0.630392
0.020000,6.971827,5.506481,5.964664,3.545075,6.950607,-3.341303,0.692081
0.020000,7.026739,5.555311,6.038147,3.674143,6.453391,-24.860814,0.762596
0.020000,7.079358,5.609624,6.113769,3.781064,5.346058,-55.366656,0.840691
0.020000,7.128312,5.669114,6.190811,3.852103,3.551982,-89.703779,0.924346
0.020000,7.172292,5.732947,6.268328,3.875870,1.188338,-118.182215,1.010898
0.020000,7.210301,5.799854,6.345277,3.847459,-1.420573,-130.445540,1.097408
0.020000,7.241832,5.868357,6.420689,3.770604,-3.842712,-121.106945,1.181144
0.020000,7.266905,5.937048,6.493813,3.656164,-5.722015,-93.965161,1.259992
0.020000,7.285957,6.004785,6.564179,3.518299,-6.893275,-58.563010,1.332630
0.020000,7.299672,6.070781,6.631584,3.370270,-7.401431,-25.407785,1.398490
0.020000,7.308821,6.134576,6.696032,3.222381,-7.394472,0.347955,1.457579
0.020000,7.313370,6.178560,6.740250,2.210936,-50.572235,-2158.888155,1.464195
0.020000,7.317672,6.216562,6.778495,1.912234,-14.935103,1781.856613,1.452683
0.020000,7.322442,6.255408,6.817633,1.956921,2.234363,858.473296,1.445239
0.020000,7.327529,6.295038,6.857588,1.997746,2.041264,-9.654936,1.441647
0.020000,7.332782,6.335405,6.898296,2.035361,1.880718,-8.027312,1.441726
0.020000,7.338050,6.376476,6.939703,2.070371,1.750521,-6.509831,1.445329
0.020000,7.343179,6.418228,6.981769,2.103311,1.647010,-5.175553,1.452341
0.020000,7.348016,6.460646,7.024462,2.134622,1.565551,-4.072978,1.462669
0.020000,7.352407,6.503715,7.067754,2.164637,1.500708,-3.242154,1.476241
0.020000,7.356194,6.547423,7.111626,2.193559,1.446127,-2.729027,1.492997
0.020000,7.359217,6.591749,7.156055,2.221457,1.394903,-2.561217,1.512877
0.020000,7.361315,6.636665,7.201019,2.248241,1.339207,-2.784781,1.535820
0.020000,7.362326,6.682127,7.246493,2.273651,1.270479,-3.436438,1.561748
0.020000,7.362089,6.728071,7.292438,2.297251,1.180025,-4.522694,1.590560
0.020000,7.360451,6.774411,7.338806,2.318430,1.058929,-6.054772,1.622119
0.020000,7.357266,6.821030,7.385535,2.336419,0.899442,-7.974371,1.656247
0.020000,7.352409,6.867785,7.432541,2.350329,0.695502,-10.197009,1.692714
0.020000,7.345777,6.914501,7.479725,2.359210,0.444078,-12.571188,1.731236
0.020000,7.337299,6.960977,7.526968,2.362131,0.146052,-14.901266,1.771479
0.020000,7.326943,7.006991,7.574133,2.358277,-0.192706,-16.937909,1.813061
0.020000,7.314720,7.052313,7.621074,2.347037,-0.562031,-18.466288,1.855567
0.020000,7.300684,7.096708,7.667636,2.328081,-0.947805,-19.288692,1.898563
0.020000,7.284933,7.139958,7.713664,2.301426,-1.332749,-19.247190,1.941614
0.020000,7.267602,7.181864,7.759012,2.267405,-1.701035,-18.414305,1.984308
0.020000,7.248855,7.222259,7.803546,2.226687,-2.035901,-16.743287,2.026266
0.020000,7.228877,7.261016,7.847149,2.180152,-2.326738,-14.541836,2.067162
0.020000,7.207863,7.298046,7.889726,2.128836,-2.565780,-11.952130,2.106727
0.020000,7.186007,7.333297,7.931203,2.073831,-2.750270,-9.224503,2.144752
0.020000,7.163500,7.366755,7.971527,2.016201,-2.881509,-6.561919,2.181091
0.020000,7.140516,7.398434,8.010665,1.956923,-2.963878,-4.118440,2.215651
0.020000,7.127352,7.415994,8.032612,1.097329,-42.979730,-2000.792645,2.205179
0.020000,7.115408,7.432498,8.052984,1.018617,-3.935612,1952.205900,2.190072
0.020000,7.103243,7.449784,8.074121,1.056878,1.913070,292.434097,2.178671
0.020000,7.090864,7.467738,8.095930,1.090404,1.676305,-11.838215,2.170712
0.020000,7.078272,7.486253,8.118320,1.119543,1.456955,-10.967518,2.165947
0.020000,7.065459,7.505225,8.141214,1.144658,1.255727,-10.061393,2.164150
0.020000,7.052414,7.524557,8.164535,1.166090,1.071597,-9.206514,2.165113
0.020000,7.039122,7.544158,8.188218,1.184140,0.902510,-8.454356,2.168648
0.020000,7.025569,7.563942,8.212199,1.199057,0.745839,-7.833537,2.174577
0.020000,7.011740,7.583826,8.236420,1.211031,0.598742,-7.354821,2.182735
0.020000,6.997622,7.603732,8.260824,1.220199,0.458368,-7.018702,2.192964
0.020000,6.983206,7.623583,8.285357,1.226639,0.321993,-6.818790,2.205111
0.020000,6.968488,7.643304,8.309964,1.230382,0.187163,-6.741464,2.219024
0.020000,6.953469,7.662822,8.334593,1.231418,0.051800,-6.768171,2.234551
0.020000,6.938155,7.682067,8.359187,1.229704,-0.085673,-6.873648,2.251537
